order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-000190,2022-03-08,2022,Q1,3,March,Europe,Italy,Office Supplies,Staplers,Corporate,19,153.8,2922.2,1924.83,997.37,34.13
ORD-000191,2024-01-22,2024,Q1,1,January,Latin America,Chile,Office Supplies,Pens,Consumer,6,10.05,60.3,33.18,27.12,44.98
ORD-000192,2024-03-03,2024,Q1,3,March,North America,Canada,Office Supplies,Binders,Consumer,10,199.29,1992.9,980.12,1012.78,50.82
ORD-000193,2024-10-02,2024,Q4,10,October,Europe,Germany,Furniture,Chairs,Corporate,15,325.17,4877.55,2442.78,2434.77,49.92
ORD-000194,2023-10-17,2023,Q4,10,October,Asia Pacific,China,Office Supplies,Staplers,Consumer,6,143.8,862.8,398.52,464.28,53.81
ORD-000195,2024-11-07,2024,Q4,11,November,Europe,Germany,Furniture,Desks,Consumer,1,1202.33,1202.33,831.69,370.64,30.83
ORD-000196,2024-01-26,2024,Q1,1,January,Latin America,Argentina,Electronics,Laptops,Corporate,16,1025.49,16407.84,12610.67,3797.17,23.14
ORD-000197,2024-04-18,2024,Q2,4,April,North America,United States,Office Supplies,Paper,Corporate,17,95.84,1629.28,972.1,657.18,40.34
ORD-000198,2023-01-08,2023,Q1,1,January,Europe,Italy,Electronics,Laptops,Home Office,6,424.89,2549.34,2191.18,358.16,14.05
ORD-000199,2023-04-07,2023,Q2,4,April,Asia Pacific,South Korea,Office Supplies,Paper,Corporate,18,43.28,779.04,481.19,297.85,38.23
ORD-000200,2023-09-13,2023,Q3,9,September,North America,Mexico,Furniture,Tables,Home Office,20,298.96,5979.2,3490.72,2488.48,41.62
ORD-000201,2023-11-23,2023,Q4,11,November,North America,United States,Electronics,Laptops,Home Office,9,1939.0,20068.65,12865.18,7203.47,35.89
ORD-000202,2024-05-03,2024,Q2,5,May,North America,Canada,Office Supplies,Staplers,Corporate,13,52.75,685.75,418.84,266.91,38.92
ORD-000203,2022-05-30,2022,Q2,5,May,North America,United States,Clothing,Shoes,Corporate,11,193.81,2131.91,1210.93,920.98,43.2
ORD-000204,2023-10-03,2023,Q4,10,October,Asia Pacific,Australia,Clothing,Pants,Corporate,4,213.27,853.08,558.14,294.94,34.57
ORD-000205,2024-08-13,2024,Q3,8,August,North America,Canada,Clothing,Pants,Consumer,10,52.27,522.7,243.78,278.92,53.36
ORD-000206,2024-05-06,2024,Q2,5,May,Europe,France,Office Supplies,Notebooks,Home Office,6,65.98,395.88,217.94,177.94,44.95
ORD-000207,2024-11-20,2024,Q4,11,November,Latin America,Colombia,Office Supplies,Binders,Consumer,13,22.56,293.28,160.82,132.46,45.17
ORD-000208,2023-05-09,2023,Q2,5,May,Europe,Spain,Office Supplies,Paper,Consumer,20,59.86,1197.2,521.14,676.06,56.47
ORD-000209,2024-08-21,2024,Q3,8,August,Asia Pacific,South Korea,Electronics,Laptops,Corporate,9,378.14,3403.26,2443.96,959.3,28.19
ORD-000210,2024-04-05,2024,Q2,4,April,Asia Pacific,China,Clothing,Shirts,Home Office,12,231.3,2775.6,1621.04,1154.56,41.6
ORD-000211,2022-05-31,2022,Q2,5,May,Latin America,Colombia,Office Supplies,Notebooks,Home Office,5,124.15,620.75,252.94,367.81,59.25
ORD-000212,2024-03-17,2024,Q1,3,March,Asia Pacific,Australia,Office Supplies,Pens,Consumer,13,122.48,1592.24,875.69,716.55,45.0
ORD-000213,2022-04-03,2022,Q2,4,April,North America,United States,Office Supplies,Binders,Home Office,20,94.11,1882.2,813.22,1068.98,56.79
ORD-000214,2022-10-14,2022,Q4,10,October,Asia Pacific,South Korea,Office Supplies,Pens,Corporate,10,198.17,1981.7,1034.21,947.49,47.81
ORD-000215,2024-11-04,2024,Q4,11,November,Latin America,Chile,Clothing,Shirts,Corporate,4,142.53,570.12,259.99,310.13,54.4
ORD-000216,2023-09-23,2023,Q3,9,September,North America,Mexico,Clothing,Jackets,Home Office,19,316.42,6011.98,3467.17,2544.81,42.33
ORD-000217,2022-04-16,2022,Q2,4,April,Latin America,Argentina,Clothing,Pants,Home Office,19,108.25,2056.75,957.5,1099.25,53.45
ORD-000218,2022-08-14,2022,Q3,8,August,Europe,Germany,Clothing,Jackets,Corporate,7,73.3,513.1,321.66,191.44,37.31
ORD-000219,2024-08-23,2024,Q3,8,August,North America,Mexico,Furniture,Tables,Consumer,16,876.46,14023.36,9008.0,5015.36,35.76
ORD-000220,2023-10-05,2023,Q4,10,October,Europe,Italy,Office Supplies,Notebooks,Corporate,9,136.79,1231.11,636.46,594.65,48.3
ORD-000221,2023-01-29,2023,Q1,1,January,Europe,United Kingdom,Office Supplies,Pens,Corporate,7,155.38,1087.66,536.14,551.52,50.71
ORD-000222,2024-09-28,2024,Q3,9,September,Asia Pacific,India,Office Supplies,Notebooks,Home Office,4,58.32,233.28,123.16,110.12,47.21
ORD-000223,2024-02-17,2024,Q1,2,February,Latin America,Chile,Furniture,Shelves,Consumer,3,488.44,1465.32,1020.0,445.32,30.39
ORD-000224,2024-06-24,2024,Q2,6,June,Asia Pacific,India,Furniture,Desks,Home Office,18,465.01,8370.18,4948.02,3422.16,40.89
ORD-000225,2022-10-09,2022,Q4,10,October,North America,Mexico,Furniture,Desks,Consumer,17,1031.16,17529.72,12836.99,4692.73,26.77
ORD-000226,2023-04-22,2023,Q2,4,April,North America,United States,Clothing,Jackets,Home Office,5,196.88,984.4,736.77,247.63,25.16
ORD-000227,2022-11-20,2022,Q4,11,November,Latin America,Colombia,Clothing,Pants,Corporate,2,138.65,277.3,132.44,144.86,52.24
ORD-000228,2022-07-03,2022,Q3,7,July,Europe,Spain,Electronics,Smartphones,Corporate,6,2211.5,13269.0,8844.05,4424.95,33.35
ORD-000229,2022-03-16,2022,Q1,3,March,Latin America,Colombia,Furniture,Shelves,Consumer,19,93.16,1770.04,1095.95,674.09,38.08
ORD-000230,2023-11-18,2023,Q4,11,November,Asia Pacific,India,Clothing,Pants,Home Office,7,195.19,1366.33,693.22,673.11,49.26
ORD-000231,2023-11-09,2023,Q4,11,November,Europe,Italy,Office Supplies,Pens,Consumer,10,148.64,1486.4,787.29,699.11,47.03
ORD-000232,2023-01-31,2023,Q1,1,January,Europe,Spain,Clothing,Shoes,Home Office,13,141.25,1836.25,1008.51,827.74,45.08
ORD-000233,2023-01-14,2023,Q1,1,January,Europe,Italy,Office Supplies,Pens,Consumer,8,55.85,446.8,252.88,193.92,43.4
ORD-000234,2023-07-01,2023,Q3,7,July,Asia Pacific,Australia,Electronics,Tablets,Home Office,8,930.9,7447.2,6586.82,860.38,11.55
ORD-000235,2022-08-31,2022,Q3,8,August,Latin America,Chile,Furniture,Sofas,Home Office,10,793.58,7935.8,4705.24,3230.56,40.71
ORD-000236,2023-08-28,2023,Q3,8,August,Asia Pacific,South Korea,Furniture,Desks,Consumer,15,759.02,11385.3,6554.28,4831.02,42.43
ORD-000237,2024-02-05,2024,Q1,2,February,Latin America,Colombia,Furniture,Desks,Home Office,3,1151.73,3455.19,2219.43,1235.76,35.77
ORD-000238,2024-12-17,2024,Q4,12,December,Asia Pacific,China,Electronics,Laptops,Home Office,7,2262.08,18209.74,11983.98,6225.76,34.19
ORD-000239,2022-11-03,2022,Q4,11,November,Europe,United Kingdom,Clothing,Shirts,Home Office,19,94.08,1787.52,1078.5,709.02,39.67
ORD-000240,2024-11-11,2024,Q4,11,November,Latin America,Brazil,Clothing,Pants,Home Office,19,174.94,3323.86,2435.32,888.54,26.73
ORD-000241,2024-08-04,2024,Q3,8,August,Asia Pacific,China,Clothing,Jackets,Consumer,19,302.13,5740.47,4179.59,1560.88,27.19
ORD-000242,2024-05-17,2024,Q2,5,May,Asia Pacific,China,Electronics,Laptops,Corporate,14,127.75,1788.5,1529.18,259.32,14.5
ORD-000243,2022-10-05,2022,Q4,10,October,Latin America,Chile,Clothing,Shoes,Corporate,18,159.62,2873.16,2040.24,832.92,28.99
ORD-000244,2023-12-14,2023,Q4,12,December,North America,United States,Clothing,Accessories,Consumer,8,295.23,2361.84,1179.87,1181.97,50.04
ORD-000245,2022-02-16,2022,Q1,2,February,Asia Pacific,India,Clothing,Accessories,Corporate,8,331.99,2655.92,1624.92,1031.0,38.82
ORD-000246,2022-11-14,2022,Q4,11,November,Asia Pacific,Japan,Electronics,Laptops,Home Office,1,1077.14,1238.71,904.62,334.09,26.97
ORD-000247,2022-05-18,2022,Q2,5,May,North America,Mexico,Electronics,Cameras,Home Office,2,1696.46,3392.92,2846.04,546.88,16.12
ORD-000248,2022-04-01,2022,Q2,4,April,Latin America,Colombia,Furniture,Tables,Consumer,2,1151.23,2302.46,1745.17,557.29,24.2
ORD-000249,2023-08-16,2023,Q3,8,August,Europe,Spain,Office Supplies,Notebooks,Home Office,11,155.64,1712.04,1076.75,635.29,37.11
ORD-000250,2022-10-21,2022,Q4,10,October,Europe,Italy,Office Supplies,Staplers,Consumer,19,113.56,2157.64,940.92,1216.72,56.39
ORD-000251,2022-12-25,2022,Q4,12,December,Latin America,Colombia,Electronics,Tablets,Home Office,17,1694.79,33133.14,23634.49,9498.65,28.67
ORD-000252,2024-05-02,2024,Q2,5,May,Latin America,Argentina,Office Supplies,Binders,Consumer,16,152.11,2433.76,1527.69,906.07,37.23
ORD-000253,2023-04-07,2023,Q2,4,April,Asia Pacific,Japan,Clothing,Shirts,Home Office,14,173.88,2434.32,1418.76,1015.56,41.72
ORD-000254,2022-10-02,2022,Q4,10,October,Latin America,Argentina,Office Supplies,Pens,Corporate,15,131.11,1966.65,876.85,1089.8,55.41
ORD-000255,2022-07-09,2022,Q3,7,July,Europe,Germany,Office Supplies,Binders,Home Office,2,122.97,245.94,107.7,138.24,56.21
ORD-000256,2023-01-21,2023,Q1,1,January,Europe,Italy,Furniture,Shelves,Corporate,1,1438.97,1438.97,1059.74,379.23,26.35
ORD-000257,2023-01-25,2023,Q1,1,January,North America,Mexico,Clothing,Pants,Home Office,7,247.69,1733.83,1094.06,639.77,36.9
ORD-000258,2023-05-06,2023,Q2,5,May,Asia Pacific,Australia,Clothing,Shoes,Home Office,10,264.76,2647.6,1777.95,869.65,32.85
ORD-000259,2024-11-16,2024,Q4,11,November,Latin America,Colombia,Electronics,Cameras,Corporate,12,2290.11,31603.52,22583.31,9020.21,28.54
ORD-000260,2022-04-04,2022,Q2,4,April,Europe,France,Electronics,Tablets,Home Office,19,2340.16,44463.04,32013.26,12449.78,28.0
ORD-000261,2023-08-28,2023,Q3,8,August,Europe,France,Office Supplies,Pens,Corporate,8,116.11,928.88,511.08,417.8,44.98
ORD-000262,2023-11-23,2023,Q4,11,November,Asia Pacific,India,Clothing,Shoes,Consumer,12,297.12,3565.44,2493.03,1072.41,30.08
ORD-000263,2024-09-27,2024,Q3,9,September,Europe,Spain,Electronics,Audio,Consumer,3,2105.72,6317.16,4192.72,2124.44,33.63
ORD-000264,2022-04-10,2022,Q2,4,April,North America,Canada,Furniture,Desks,Consumer,1,1084.18,1084.18,796.2,287.98,26.56
ORD-000265,2024-07-22,2024,Q3,7,July,Asia Pacific,China,Clothing,Shoes,Consumer,18,17.55,315.9,197.94,117.96,37.34
ORD-000266,2022-02-04,2022,Q1,2,February,Asia Pacific,South Korea,Office Supplies,Paper,Home Office,14,163.57,2289.98,1049.15,1240.83,54.19
ORD-000267,2023-01-03,2023,Q1,1,January,North America,United States,Furniture,Desks,Consumer,9,960.09,8640.81,4799.41,3841.4,44.46
ORD-000268,2023-07-02,2023,Q3,7,July,Latin America,Brazil,Office Supplies,Binders,Corporate,8,115.18,921.44,562.09,359.35,39.0
ORD-000269,2022-06-15,2022,Q2,6,June,North America,United States,Clothing,Shoes,Corporate,2,227.79,455.58,254.66,200.92,44.1
ORD-000270,2022-12-17,2022,Q4,12,December,North America,Canada,Clothing,Jackets,Home Office,4,391.27,1565.08,753.68,811.4,51.84
ORD-000271,2022-03-29,2022,Q1,3,March,Europe,France,Clothing,Jackets,Consumer,9,370.8,3337.2,1602.55,1734.65,51.98
ORD-000272,2022-03-09,2022,Q1,3,March,Europe,United Kingdom,Electronics,Smartphones,Home Office,13,403.27,5242.51,3500.85,1741.66,33.22
ORD-000273,2023-09-05,2023,Q3,9,September,Europe,Spain,Furniture,Tables,Corporate,18,1041.39,18745.02,13130.53,5614.49,29.95
ORD-000274,2022-10-14,2022,Q4,10,October,North America,Mexico,Office Supplies,Paper,Consumer,3,90.23,270.69,161.82,108.87,40.22
ORD-000275,2024-03-23,2024,Q1,3,March,Asia Pacific,China,Office Supplies,Binders,Corporate,18,49.49,890.82,372.06,518.76,58.23
ORD-000276,2024-06-03,2024,Q2,6,June,Europe,Spain,Clothing,Shirts,Home Office,8,128.72,1029.76,552.02,477.74,46.39
ORD-000277,2022-06-18,2022,Q2,6,June,Asia Pacific,Japan,Clothing,Pants,Home Office,12,165.0,1980.0,1421.71,558.29,28.2
ORD-000278,2022-01-11,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Staplers,Consumer,6,30.84,185.04,105.6,79.44,42.93
ORD-000279,2024-11-15,2024,Q4,11,November,Latin America,Brazil,Electronics,Laptops,Corporate,20,1407.84,32380.32,21131.37,11248.95,34.74
ORD-000280,2023-10-27,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Binders,Corporate,18,156.94,2824.92,1210.3,1614.62,57.16
ORD-000281,2023-05-13,2023,Q2,5,May,Europe,Italy,Furniture,Desks,Corporate,16,507.61,8121.76,6141.83,1979.93,24.38
ORD-000282,2022-12-09,2022,Q4,12,December,Latin America,Chile,Clothing,Jackets,Corporate,12,316.33,3795.96,2560.34,1235.62,32.55
ORD-000283,2023-05-21,2023,Q2,5,May,Latin America,Argentina,Clothing,Shirts,Consumer,13,132.29,1719.77,1118.43,601.34,34.97
ORD-000284,2024-02-18,2024,Q1,2,February,Asia Pacific,India,Office Supplies,Binders,Home Office,5,194.97,974.85,594.53,380.32,39.01
ORD-000285,2023-02-16,2023,Q1,2,February,Latin America,Chile,Furniture,Sofas,Corporate,16,493.86,7901.76,4027.3,3874.46,49.03
ORD-000286,2023-05-12,2023,Q2,5,May,Asia Pacific,India,Office Supplies,Binders,Corporate,19,27.21,516.99,330.9,186.09,35.99
ORD-000287,2023-01-04,2023,Q1,1,January,North America,Mexico,Clothing,Pants,Corporate,3,322.11,966.33,487.33,479.0,49.57
ORD-000288,2024-04-17,2024,Q2,4,April,Latin America,Argentina,Office Supplies,Pens,Corporate,14,133.44,1868.16,865.48,1002.68,53.67
ORD-000289,2022-06-01,2022,Q2,6,June,Latin America,Colombia,Clothing,Accessories,Home Office,14,370.55,5187.7,3044.69,2143.01,41.31
ORD-000290,2024-01-07,2024,Q1,1,January,North America,United States,Furniture,Shelves,Consumer,2,998.74,1997.48,1260.48,737.0,36.9
ORD-000291,2024-03-29,2024,Q1,3,March,Asia Pacific,India,Electronics,Laptops,Consumer,17,683.91,11626.47,8293.01,3333.46,28.67
ORD-000292,2023-03-29,2023,Q1,3,March,Latin America,Chile,Clothing,Shoes,Home Office,17,241.61,4107.37,2894.78,1212.59,29.52
ORD-000293,2022-02-20,2022,Q1,2,February,Latin America,Brazil,Office Supplies,Binders,Consumer,5,27.63,138.15,82.27,55.88,40.45
ORD-000294,2023-12-04,2023,Q4,12,December,Latin America,Argentina,Clothing,Jackets,Corporate,15,52.58,788.7,516.07,272.63,34.57
ORD-000295,2023-09-07,2023,Q3,9,September,North America,Mexico,Electronics,Laptops,Corporate,6,1637.53,9825.18,6558.5,3266.68,33.25
ORD-000296,2023-05-15,2023,Q2,5,May,Europe,Spain,Furniture,Shelves,Home Office,15,685.44,10281.6,7510.13,2771.47,26.96
ORD-000297,2024-04-09,2024,Q2,4,April,Europe,France,Clothing,Shoes,Consumer,7,298.89,2092.23,1286.99,805.24,38.49
ORD-000298,2024-05-29,2024,Q2,5,May,Latin America,Brazil,Furniture,Desks,Corporate,3,1148.3,3444.9,2159.25,1285.65,37.32
ORD-000299,2023-01-18,2023,Q1,1,January,Asia Pacific,Australia,Furniture,Sofas,Consumer,16,452.54,7240.64,4646.21,2594.43,35.83
ORD-000300,2023-10-04,2023,Q4,10,October,Latin America,Colombia,Electronics,Tablets,Corporate,20,2121.52,48794.96,36357.26,12437.7,25.49
ORD-000301,2023-09-02,2023,Q3,9,September,North America,Mexico,Furniture,Shelves,Consumer,4,418.77,1675.08,1248.08,427.0,25.49
ORD-000302,2022-10-17,2022,Q4,10,October,Latin America,Colombia,Furniture,Tables,Corporate,16,680.72,10891.52,6636.74,4254.78,39.07
ORD-000303,2022-12-21,2022,Q4,12,December,Europe,Italy,Office Supplies,Pens,Consumer,15,66.34,995.1,511.66,483.44,48.58
ORD-000304,2024-01-06,2024,Q1,1,January,North America,Canada,Furniture,Desks,Corporate,17,1448.64,24626.88,14876.58,9750.3,39.59
ORD-000305,2024-04-17,2024,Q2,4,April,Latin America,Colombia,Clothing,Shoes,Consumer,1,46.83,46.83,23.94,22.89,48.88
ORD-000306,2023-03-28,2023,Q1,3,March,Asia Pacific,China,Office Supplies,Pens,Home Office,15,61.29,919.35,487.54,431.81,46.97
ORD-000307,2024-10-11,2024,Q4,10,October,North America,Mexico,Electronics,Tablets,Home Office,12,2067.04,28525.15,18962.76,9562.39,33.52
ORD-000308,2022-03-27,2022,Q1,3,March,Latin America,Argentina,Clothing,Shirts,Home Office,8,334.58,2676.64,1768.42,908.22,33.93
ORD-000309,2022-03-08,2022,Q1,3,March,Latin America,Chile,Office Supplies,Paper,Corporate,4,173.73,694.92,324.74,370.18,53.27
ORD-000310,2023-05-01,2023,Q2,5,May,Europe,Spain,Office Supplies,Notebooks,Home Office,20,88.49,1769.8,1164.93,604.87,34.18
ORD-000311,2023-02-28,2023,Q1,2,February,Europe,Germany,Office Supplies,Notebooks,Corporate,6,121.39,728.34,439.12,289.22,39.71
ORD-000312,2023-08-23,2023,Q3,8,August,Asia Pacific,South Korea,Office Supplies,Notebooks,Home Office,5,163.96,819.8,337.08,482.72,58.88
ORD-000313,2024-04-22,2024,Q2,4,April,North America,Canada,Furniture,Desks,Consumer,11,287.67,3164.37,1745.01,1419.36,44.85
ORD-000314,2024-03-15,2024,Q1,3,March,Latin America,Argentina,Office Supplies,Binders,Corporate,3,93.14,279.42,161.82,117.6,42.09
ORD-000315,2023-07-24,2023,Q3,7,July,Asia Pacific,India,Clothing,Jackets,Home Office,3,15.95,47.85,25.39,22.46,46.94
ORD-000316,2024-07-27,2024,Q3,7,July,Asia Pacific,China,Clothing,Pants,Corporate,16,332.57,5321.12,3562.16,1758.96,33.06
ORD-000317,2023-08-04,2023,Q3,8,August,Asia Pacific,South Korea,Furniture,Tables,Corporate,2,1199.39,2398.78,1885.96,512.82,21.38
ORD-000318,2024-07-30,2024,Q3,7,July,North America,United States,Furniture,Sofas,Corporate,14,80.96,1133.44,837.96,295.48,26.07
ORD-000319,2022-09-28,2022,Q3,9,September,Asia Pacific,Japan,Office Supplies,Paper,Home Office,3,75.28,225.84,132.89,92.95,41.16
ORD-000320,2022-12-05,2022,Q4,12,December,North America,Canada,Office Supplies,Pens,Corporate,4,132.82,531.28,371.72,159.56,30.03
ORD-000321,2024-09-03,2024,Q3,9,September,North America,United States,Furniture,Tables,Home Office,1,711.99,711.99,421.01,290.98,40.87
ORD-000322,2022-09-04,2022,Q3,9,September,Latin America,Argentina,Clothing,Shirts,Consumer,4,162.48,649.92,467.32,182.6,28.1
ORD-000323,2024-01-23,2024,Q1,1,January,Asia Pacific,Japan,Clothing,Pants,Home Office,5,397.28,1986.4,1449.03,537.37,27.05
ORD-000324,2022-01-18,2022,Q1,1,January,Europe,Italy,Office Supplies,Pens,Home Office,14,150.91,2112.74,1088.44,1024.3,48.48
ORD-000325,2024-06-25,2024,Q2,6,June,Europe,Germany,Electronics,Smartphones,Consumer,13,1494.46,19427.98,15777.78,3650.2,18.79
ORD-000326,2024-05-29,2024,Q2,5,May,Asia Pacific,Japan,Furniture,Shelves,Home Office,18,199.63,3593.34,2226.79,1366.55,38.03
ORD-000327,2023-08-07,2023,Q3,8,August,North America,Mexico,Office Supplies,Pens,Home Office,7,123.35,863.45,410.7,452.75,52.43
ORD-000328,2023-08-29,2023,Q3,8,August,North America,United States,Clothing,Shoes,Consumer,20,107.82,2156.4,1571.36,585.04,27.13
ORD-000329,2022-01-25,2022,Q1,1,January,Asia Pacific,Australia,Furniture,Sofas,Home Office,18,677.63,12197.34,7258.85,4938.49,40.49
ORD-000330,2024-08-22,2024,Q3,8,August,North America,United States,Electronics,Laptops,Corporate,2,578.57,1157.14,766.99,390.15,33.72
ORD-000331,2024-03-26,2024,Q1,3,March,Asia Pacific,South Korea,Clothing,Shoes,Home Office,18,169.88,3057.84,1800.16,1257.68,41.13
ORD-000332,2022-11-09,2022,Q4,11,November,Asia Pacific,China,Office Supplies,Paper,Home Office,5,184.58,922.9,497.52,425.38,46.09
ORD-000333,2024-03-11,2024,Q1,3,March,North America,Canada,Clothing,Pants,Consumer,14,109.12,1527.68,1092.6,435.08,28.48
ORD-000334,2022-04-23,2022,Q2,4,April,Asia Pacific,Japan,Electronics,Laptops,Home Office,1,386.17,386.17,331.74,54.43,14.09
ORD-000335,2023-12-12,2023,Q4,12,December,Asia Pacific,Japan,Office Supplies,Pens,Home Office,9,157.32,1415.88,679.79,736.09,51.99
ORD-000336,2022-08-30,2022,Q3,8,August,North America,Canada,Clothing,Jackets,Home Office,19,39.59,752.21,422.55,329.66,43.83
ORD-000337,2024-10-13,2024,Q4,10,October,Latin America,Chile,Electronics,Cameras,Home Office,6,458.86,3166.13,2302.25,863.88,27.29
ORD-000338,2022-07-30,2022,Q3,7,July,North America,United States,Electronics,Laptops,Consumer,16,649.15,10386.4,8402.66,1983.74,19.1
ORD-000339,2022-11-04,2022,Q4,11,November,Europe,Germany,Clothing,Pants,Corporate,11,110.58,1216.38,813.3,403.08,33.14
ORD-000340,2022-06-09,2022,Q2,6,June,Asia Pacific,China,Electronics,Smartphones,Consumer,2,2020.63,4041.26,2673.21,1368.05,33.85
ORD-000341,2022-05-22,2022,Q2,5,May,Latin America,Chile,Office Supplies,Staplers,Consumer,1,112.85,112.85,66.51,46.34,41.06
ORD-000342,2023-08-21,2023,Q3,8,August,Asia Pacific,South Korea,Furniture,Sofas,Corporate,16,920.2,14723.2,7371.37,7351.83,49.93
ORD-000343,2023-02-05,2023,Q1,2,February,Europe,France,Electronics,Cameras,Consumer,12,620.84,7450.08,5520.62,1929.46,25.9
ORD-000344,2022-01-20,2022,Q1,1,January,Asia Pacific,China,Clothing,Jackets,Consumer,8,94.0,752.0,469.29,282.71,37.59
ORD-000345,2022-05-03,2022,Q2,5,May,Europe,United Kingdom,Electronics,Laptops,Consumer,17,2248.35,38221.95,30452.8,7769.15,20.33
ORD-000346,2024-02-02,2024,Q1,2,February,Latin America,Brazil,Electronics,Audio,Consumer,13,1611.18,20945.34,18458.97,2486.37,11.87
ORD-000347,2022-05-08,2022,Q2,5,May,Latin America,Argentina,Furniture,Shelves,Corporate,13,1288.3,16747.9,9877.62,6870.28,41.02
ORD-000348,2023-10-31,2023,Q4,10,October,Asia Pacific,India,Office Supplies,Pens,Consumer,5,188.99,944.95,440.36,504.59,53.4
ORD-000349,2022-08-12,2022,Q3,8,August,Europe,Germany,Furniture,Sofas,Corporate,4,525.93,2103.72,1344.75,758.97,36.08
ORD-000350,2023-03-02,2023,Q1,3,March,Latin America,Chile,Clothing,Jackets,Consumer,10,49.81,498.1,250.09,248.01,49.79
ORD-000351,2022-03-24,2022,Q1,3,March,Europe,United Kingdom,Furniture,Chairs,Home Office,12,432.47,5189.64,3534.8,1654.84,31.89
ORD-000352,2022-04-11,2022,Q2,4,April,Asia Pacific,Australia,Furniture,Chairs,Corporate,18,1293.53,23283.54,13401.46,9882.08,42.44
ORD-000353,2023-05-27,2023,Q2,5,May,North America,Canada,Electronics,Smartphones,Consumer,8,79.29,634.32,550.16,84.16,13.27
